id,name,classification,subclassification,date,type,contract_count_buyer,contract_count_supplier,contract_count_funder,contract_amount_buyer,contract_amount_supplier,contract_amount_funder,purchase_count_buyer,purchase_count_supplier,purchase_count_funder,purchase_amount_buyer,purchase_amount_supplier,purchase_amount_funder,other_names,country,source_id,sourceRun_id,id_RFC,legalName_RFC,uri_RFC,verified_RFC,id_RUPC,legalName_RUPC,uri_RUPC,verified_RUPC
impulsora-de-desarrollo-integral-sa-de-cv,IMPULSORA DE DESARROLLO INTEGRAL SA DE CV,company,profit,2019-01-24T01:16:35.000Z,organizations,0,124,0,0,13833678598,0,0,4,0,0,"129980302,9",0,"IMPULSORA DE DESARROLLO INTEGRAL, S.A. DE C.V.
IMPULSORA DE DESARROLLO INTEGRAL S.A. DE C.V.
Impulsora de Desarrollo Integral S.A de C.V.
IMPULSORA DE DESARROLLO INTEGRAL, S.A DE C.V.",México,"compranet
tdc
compranet3
pot
comprasimss",compranet-1620524637144,,,,,,,,
surtidora-industrial-de-la-region,SURTIDORA INDUSTRIAL DE LA REGION,company,,2021-05-09T03:21:07.000Z,organizations,0,14,0,0,13801921210,0,0,0,0,0,0,0,,México,compranet3,compranet3-1620530467436,,,,,,,,
praxair-mexico-s-de-rl-de-cv,PRAXAIR MEXICO S DE RL DE CV,company,profit,2019-01-24T01:16:35.000Z,organizations,0,3455,0,0,13635439876,0,0,933,0,0,1599186726,0,"PRAXAIR MEXICO, S. DE R.L. DE C.V.
PRAXAIR MEXICO S. DE R.L. DE C.V.
PRAXAIR MÉXICO, S. DE R. L. DE C. V.
PRAXAIR MEXICO, S DE RL DE CV
PRAXAIR MEXICO, S DE RL DE C.V.
PRAXAIR MEXICO S DE R.L. DE C.V.
PRAXAIR MEXICO S DE R.L DE C.V
PRAXAIR MÉXICO, S. DE R.L. DE C.V
PRAXAIR MÉXICO, S. DE R.L. DE C.V.
PRAXAIR MEXICO, S. de R.L. de C.V.
PRAXAIR MEXICO S DE RL DE C.V.
Praxair México, S. de R.L. de C.V.
Praxair Mexico S. de R.L. de C.V.
PRAXAIR MÉXICO S. DE R.L. DE C.V.
Praxair México S. de R.L. de C.V.
PRAXAIR MEXICO S. DE R.L DE C.V.
PRAXAIR MÉXICO, S.DE R.L. DE C.V.
praxair mexico s de rl de cv
PRAXAIR MEXICO S. DE R L. DE C.V.
Praxair México S de R.L. de C.V.
Praxair Mexico S. de R. L. de C. V.
PRAXAIR MÉXICO S.DE R.L. DE C.V.
PRAXAIR MEXICO S DE R L DE C V
PRAXAIR MEXICO S. DE R. L. DE C.V.
PRAXAIR MEXICO S. DE R. L. DE C. V.
Praxair México S. de R.L de C.V.
PRAXAIR MEXICO S. DE R.L. DE C.V
PRAXAIR MÉXICO S DE R.L. DE CV
PRAXAIR MÉXICO S DE R.L. DE C.V.
PRAXAIR MEXICO S. DE R.L . DE C.V.
Praxair México S.de R.L.de C.V.
PRAXAIR MEXICO S DE R.L. DE C.V
Praxair México S. de R. L. de C. V.
PRAXAIR MEXICO S.DE R.L. DE C.V.
PRAXAIR MEXICO S. DE RL. DE C.V.
PRAXAIR MEXICO S. de R.L. de C.V.
PRAXAIR MÉXICO S DE R.L DE C.V.
PRAXAIR MÉXICO S. DE R. L. DE C.V.
PRAXAIR MEXICO S DE R L DE CV
PRAXAIR MÉXICO S. DE R. L. DE C. V.
PRAXAIR MÉXICO S DE RL. DE C.V.
PRAXAIR MEXICO, S. DE R.L. DE C. V.",México,"compranet
compranet3
pot
comprasimss",compranet-1620524637144,,,,,5423,PRAXAIR MEXICO S DE RL DE CV,https://sites.google.com/site/cnetrupc/rupc,
tradeco-infraestructura-sa-de-cv,"TRADECO INFRAESTRUCTURA, S.A. DE C.V.",company,profit,2019-01-24T01:17:46.000Z,organizations,0,43,0,0,13556528292,0,0,1,0,0,"519261749,8",0,"TRADECO INFRAESTRUCTURA S.A. DE C.V.
TRADECO INFRAESTRUCTURA S.A. DE C.V
Tradeco Infraestructura S.A. de C.V.",México,"compranet
compranet3
pot
comprasimss",compranet-1620524637144,,,,,6434,"TRADECO INFRAESTRUCTURA, S.A. DE C.V.",https://sites.google.com/site/cnetrupc/rupc,
ice,ICE,company,,2021-11-28T01:39:00.000Z,organizations,0,58,0,0,13554133938,0,0,0,0,0,0,0,,Costa Rica,sicop,sicop-1638063428447,CMI9402168Y3,COMERCIALIZADORA MILENIO SA DE CV,,1,,,,
cobra-instalaciones-mexico-sa-de-cv,"COBRA INSTALACIONES MEXICO, S.A. DE C.V.",company,profit,2019-11-08T17:40:02.000Z,organizations,0,22,0,0,13467988611,0,0,0,0,0,0,0,"COBRA INSTALACIONES MÉXICO, S.A. DE C.V.",México,"compranet
compranet3",compranet-1620524637144,IDI930119FX2,IMPULSORA DE DESARROLLO INTEGRAL SA DE CV,,1,,,,
consorcio-lamat-tramo-1-sapi-de-cv,"CONSORCIO LAMAT TRAMO 1, S.A.P.I DE C.V.",company,profit,2020-05-29T07:05:00.000Z,organizations,0,1,0,0,13394942290,0,0,0,0,0,0,0,,México,compranet,"compranet-1590783567262
compranet-1599767228359
compranet-1618437772132",,,,,,,,
fondo-de-inversion-inmobiliario-vista,Fondo de Inversion Inmobiliario Vista,company,,2021-11-28T01:39:00.000Z,organizations,0,10,0,0,13303352331,0,0,0,0,0,0,0,,"Guatemala
Panamá
Costa Rica","mujeres2020
mujeres2019
sicop","mujeres2020-1619230422317
mujeres2020-1619230424430
mujeres2019-1619230370946
sicop-1638063428447",PME960701GG0,PRAXAIR MEXICO S DE RL DE CV,,1,,,,
mckinsey-&-company-inc-mexico-sc,"MCKINSEY & COMPANY INC. MÉXICO, S.C.",company,profit,2021-05-09T00:24:27.000Z,organizations,0,36,0,0,13200440915,0,0,1,0,0,34646880,0,"MCKINSEY & COMPANY, INC. MÉXICO, S.C.
MCKINSEY & COMPANY INC MEXICO, S.C.
MCKINSEY & COMPANY, INC. MEXICO, S.C.
MCKINSEY & COMPANY, INC MEXICO S.C.
MCKINSEY & COMPANY INC., MEXICO, S. C.
MCKINSEY & COMPANY INC. MEXICO, S.C.
MCKINSEY & COMPANY INC MEXICO SC
MCKINSEY & COMPANY INC. MEXICO S.C.
Mckinsey & Company INC. México S.C.
MCKINSEY & COMPANY INC. MÉXICO S.C.
Mckinsey & Company INC. MEXICO S.C.",México,"compranet3
pot
comprasimss",compranet3-1620530467436,,,,,,,,
distribuidora-industrial-mantenimiento-servicios-generales-y-construcciones-santa-ana-sa-de-cv,DISTRIBUIDORA INDUSTRIAL MANTENIMIENTO SERVICIOS GENERALES Y CONSTRUCCIONES SANTA ANA SA DE CV,company,profit,2019-11-08T17:40:02.000Z,organizations,0,11,0,0,13166960588,0,0,0,0,0,0,0,"DISTRIBUIDORA INDUSTRIAL MANTENIMIENTO SERVICIOS GENERALES Y CONSTRUCCIONES SANTA ANA S.A. DE C V.
DISTRIBUIDORA INDUSTRIAL MANTENIMIENTO SERVICIOS GENERALES Y CONSTRUCCIONES SANTA. ANA S.A. DE C.V
DISTRIBUIDORA INDUSTRIAL MANTENIMIENTO SERVICIOS GENERALES Y CONSTRUCCIONES SANTA ANA S.A. DE C.V.",México,"compranet
pot",compranet-1620524637144,,,,,,,,
capris-sociedad-anonima,CAPRIS SOCIEDAD ANONIMA,company,,2021-11-28T01:37:26.000Z,organizations,0,901,0,0,13025154344,0,0,0,0,0,0,0,,Costa Rica,sicop,sicop-1638063428447,,,,,,,,
compania-internacional-medica-sa-de-cv,COMPAÑIA INTERNACIONAL MEDICA S.A. DE C.V.,company,profit,2019-01-24T01:16:35.000Z,organizations,0,2091,0,0,12868914734,0,0,0,0,0,0,0,"COMPAÑIA INTERNACIONAL MEDICA SA DE CV
COMPAÑIA INTERNACIONAL MEDICA S.A DE C.V
COMPAÑIA INTERNACIONAL MEDICA, S.A. DE C.V.
COMPAÑÍA INTERNACIONAL MÉDICA S.A. DE C.V.
COMPAÑÍA INTERNACIONAL MÉDICA, S.A. DE C.V.
COMPAñIA INTERNACIONAL MEDICA S.A. DE C.V.
Compañía Internacional Médica S. A. de C. V.
COMPAÑÍA INTERNACIONAL MEDICA S.A. DE C.V
COMPAÑÍA INTERNACIONAL MEDICA S.A. DE C.V.
COMPAÑÍA INTERNACIONAL MÉDICA S.A DE C.V.
COMPAÑÍA INTERNACIONAL MEDICA S. A. DE C. V.
COMPANIA INTERNACIONAL MEDICA S.A. DE C.V.
Compañía Internacional Médica S.A. de C.V.
COMPAÑÍA INTERNACIONAL MEDICA S.A DE C.V
COMPAÑIA INTERNACIONAL MEDICA. S.A. DE C.V.
COMPAÑÍA INTERNACIONAL MEDICA SA DE CV
COMPAÑÍA INTERNACIONAL MEDICA S A DE C V
COMPAÑÍA INTERNACIONAL MÉDICA S.A. DE C.V
COMPANIA INTERNACIONAL MEDICA SA DE CV
Compañía Internacional Médica S.A. De C.V.",México,"compranet
compranet3
pot",compranet-1620524637144,,,,,177,COMPAÑIA INTERNACIONAL MEDICA S.A. DE C.V.,https://sites.google.com/site/cnetrupc/rupc,
compania-de-nitrogeno-de-cantarell-sa-de-cv,"COMPAÑIA DE NITROGENO DE CANTARELL, S.A. DE C.V.",company,profit,2021-05-09T03:21:07.000Z,organizations,0,1,0,0,12521149292,0,0,0,0,0,0,0,,México,compranet3,compranet3-1620530467436,,,,,,,,
dicipa-sa-de-cv,DICIPA SA DE CV,company,profit,2019-01-24T01:16:35.000Z,organizations,0,2138,0,0,12507641495,0,0,396,0,0,"955882217,4",0,"DICIPA, S.A. DE C.V.
DICIPA S.A. DE C.V.
DICIPA, S.A DE C.V.
DICIPA S.A DE C.V.
DICIPA, S.A DE C.V
DICIPA S.A.DE C.V.
Dicipa, S.A. de C.V.
DICIPA, SA DECV
Dicipa S.A. De C.V.
Dicipa S. A. de C. V.
DICIPA S.A DE .C.V.
DICIPA S A. DE C.V.
DICIPA S.A. de C.V.
DICIPA S. A. DE C. V.
DICIPA S.A. DE C.V
DICIPA S.A. DE .C.V.
DICIPA, S. A. DE C. V.",México,"compranet
compranet3
pot
comprasimss",compranet-1620524637144,MI0206111A3,"MCKINSEY & COMPANY INC. MEXICO, S.C.",,,6274,DICIPA SA DE CV,https://sites.google.com/site/cnetrupc/rupc,
ted-tecnologia-editorial-sa-de-cv,TED TECNOLOGIA EDITORIAL S.A. DE C.V.,company,profit,2019-01-24T01:16:35.000Z,organizations,0,91,0,0,12372017794,0,0,0,0,0,0,0,"TED TECNOLOGIA EDITORIAL SA DE CV
TED, TECNOLOGIA EDITORIAL, S.A. DE C.V.
TED TECNOLOGIA EDITORIAL, S.A. DE C.V.
TED TECNOLOGÍA EDITORIAL S.A. DE C.V.",México,"compranet
compranet3
pot",compranet-1620524637144,,,,,16426,TED TECNOLOGIA EDITORIAL SA DE CV,https://sites.google.com/site/cnetrupc/rupc,
nuovo-pignone-spa-co-pignone-inc,NUOVO PIGNONE SPA C/O PIGNONE INC.,company,,2021-05-09T03:21:07.000Z,organizations,0,33,0,0,12365592337,0,0,0,0,0,0,0,NUOVO PIGNONE SPA C/O PIGNONE INC,México,compranet3,compranet3-1620530467436,,,,,,,,
bergesen-worldwide-limited,BERGESEN WORLDWIDE LIMITED.,company,,2021-05-09T03:21:07.000Z,organizations,0,1,0,0,12326167398,0,0,0,0,0,0,0,,México,compranet3,compranet3-1620530467436,IME990322288,COMPAÑIA INTERNACIONAL MEDICA S.A. DE C.V.,,1,,,,
grupo-de-soluciones-informaticas-gsi-sociedad-anonima,GRUPO DE SOLUCIONES INFORMATICAS GSI SOCIEDAD ANONIMA,company,,2021-11-28T01:37:26.000Z,organizations,0,90,0,0,12290504282,0,0,0,0,0,0,0,,Costa Rica,sicop,sicop-1638063428447,,,,,,,,
softwareone-it-services-sociedad-anonima,SOFTWAREONE IT SERVICES SOCIEDAD ANONIMA,company,,2021-11-28T01:49:58.000Z,organizations,0,6,0,0,12290330086,0,0,0,0,0,0,0,,Costa Rica,sicop,sicop-1638063428447,DCP790511D36,DICIPA SA DE CV,,1,,,,
pfizer-sa-de-cv,PFIZER SA DE CV,company,profit,2019-01-24T01:16:35.000Z,organizations,0,147,0,0,12204377085,0,0,6,0,0,"356382361,7",0,"PFIZER S.A. DE C.V.
PFIZER, S. A. DE C. V.",México,"compranet
pot
comprasimss",compranet-1620524637144,TTE900709DW9,TED TECNOLOGIA EDITORIAL SA DE CV,,1,115738,PFIZER SA DE CV,https://sites.google.com/site/cnetrupc/rupc,
telespazio-argentina-sociedad-anonima,Telespazio Argentina Sociedad Anonima,company,,2021-11-28T01:40:21.000Z,organizations,0,2,0,0,12185362293,0,0,0,0,0,0,0,,Argentina,sicop,sicop-1638063428447,,,,,,,,
operbes-sa-de-cv,OPERBES SA DE CV,company,profit,2019-01-24T01:16:35.000Z,organizations,0,366,0,0,12153727910,0,0,3,0,0,"155356364,9",0,"OPERBES, S.A. DE C.V.
OPERBES, S.A. de C.V.
Operbes, S.A. de C.V.
OPERBES S.A. DE C.V.
Operbes S.A. de C.V.
OPERBES SA_DE_CV
Operbes S.A de C.V.
OPERBES S A DE C V
OPERBES S.A DE C.V.
OPERBES S.A DE.C.V.
OPERBES S. A. DE C. V.
OPERBES S.A. DE C.V",México,"compranet
compranet3
pot
comprasimss",compranet-1620524637144,,,,,9817,OPERBES SA DE CV,https://sites.google.com/site/cnetrupc/rupc,
geotecnologias-sociedad-anonima,GEOTECNOLOGIAS SOCIEDAD ANONIMA,company,,2021-11-28T01:37:26.000Z,organizations,0,336,0,0,12124185190,0,0,0,0,0,0,0,,Costa Rica,sicop,sicop-1638063428447,,,,,,,,
editorial-santillana-sa-de-cv,EDITORIAL SANTILLANA SA DE CV,company,profit,2019-01-24T01:16:35.000Z,organizations,0,322,0,0,11822201864,0,0,0,0,0,0,0,"Editorial Santillana, S.A. de C.V.
EDITORIAL SANTILLANA S.A. DE C.V.
EDITORIAL SANTILLANA, S.A. DE C.V.
Editorial Santillana S.A. de C.V.
Editorial Santillana S.A de C.V.
EDITORIAL_SANTILLANA_SA_DE_CV
EDITORIAL SANTILLANA S A DE C V
EDITORIAL SANTILLANA S. A. DE C. V.
Editorial Santillana SA de CV
Editorial Santillana S. A. de C. V.",México,"compranet
compranet3
pot",compranet-1620524637144,,,,,39167,EDITORIAL SANTILLANA SA DE CV,https://sites.google.com/site/cnetrupc/rupc,
gami-ingenieria-e-instalaciones-sa-de-cv,GAMI INGENIERIA E INSTALACIONES SA DE CV,company,profit,2019-01-24T01:16:35.000Z,organizations,0,64,0,0,11703090560,0,0,0,0,0,0,0,"GAMI INGENIERIA E INSTALACIONES, S.A. DE C.V.
GAMI INGENIERÍA E INSTALACIONES SA DE CV
GAMI Ingeniería e Instalaciones, S.A. de C.V.
GAMI INGENIERÍA E INSTALACIONES S.A. DE C.V.
GAMI INGENIERIA E INSTALACIONES S.A. DE C.V.
GAMI INGENIERIA E INSTALACIONES S.A. DE C.V",México,"compranet
tdc
compranet3
pot",compranet-1620524637144,PFI730206632,PFIZER SA DE CV,,1,,,,
caf-mexico-sa-de-cv,CAF MEXICO SA DE CV,company,profit,2019-01-24T01:17:46.000Z,organizations,0,3,0,0,11701474126,0,0,0,0,0,0,0,"CAF MEXICO, S.A. DE C.V.",México,"compranet
compranet3",compranet-1620524637144,,,,,,,,
construcciones-y-auxiliar-de-ferrocarriles-sa,Construcciones y Auxiliar de Ferrocarriles S.A.,company,profit,2021-05-09T00:24:27.000Z,organizations,0,1,0,0,11698357223,0,0,0,0,0,0,0,,"España
México","mujeres2020
pot","mujeres2020-1619230421331
pot-1620519810584",OPE070326DNA,OPERBES SA DE CV,,1,,,,
impromed,Impromed,company,,2019-01-24T01:16:35.000Z,organizations,0,210,0,0,11641290946,0,0,0,0,0,0,0,,México,compranet,compranet-1620524637144,,,,,3864,Impromed,https://sites.google.com/site/cnetrupc/rupc,
sodexo-motivation-solutions-mexico-sa-de-cv,SODEXO MOTIVATION SOLUTIONS MEXICO SA DE CV,company,profit,2019-01-24T01:16:35.000Z,organizations,0,1810,0,0,11548717626,0,0,0,0,0,0,0,"SODEXO MOTIVATION SOLUTIONS MEXICO, SA DE CV
SODEXO MOTIVATION SOLUTIONS MEXICO, S.A. DE C.V.
Sodexo Motivation Solutions Mexico, S.A. de C.V.
SODEXO MOTIVATION SOLUTIONS MÉXICO S.A. DE C.V.
SODEXO MOTIVATION SOLUTIONS MEXICO S.A. DE C.V
SODEXO MOTIVATION SOLUTIONS MEXICO S.A. DE C.V.
SODEXO MOTIVATION SOLUTIONS MÉXICO, S.A. DE C.V.
SODEXO MOTIVATION SOLUTIONS MEXICO, S.A DE C.V.
Sodexo motivation Solutions Mexico S.A. de C.V.
SODEXO MOTIVATION SOLUTIONS MEXICO , S.A. DE C.V.
SODEXO MOTIVATION SOLUTIONS MEXICO ,S.A. DE C.V.
Sodexo Motivation Solutions México, S.A. de C.V.
Sodexo Motivation Solutions México S.A. de C.V.
SODEXO MOTIVATION SOLUTIONS MEXICO S.A DE C.V.
SODEXO MOTIVATION SOLUTIONS MEXICO S. A. DE C. V.
SODEXO MOTIVATION SOLUTIONS MÉXICO S.A DE C.V.
Sodexo Motivation Solutions México S. A. de C. V.
SODEXO MOTIVATION SOLUTIONS MEXICO S.A.D E C.V.
SODEXO MOTIVATION SOLUTIONS MÉXICO S.A DE C.V
Sodexo Motivation Solutions Mexico S.A. de C.V.
Sodexo Motivation Solutions Mexico S.A de C.V.
SODEXO MOTIVATION SOLUTIONS MEXICO S.A.DE C.V.
Sodexo Motivation Solutions Mexico .S.A de C.V.
SODEXO MOTIVATION SOLUTIONS MEXICO S.A DE C.V
SODEXO MOTIVATION SOLUTIONS MEXICO S.A. DE CV.
SODEXO MOTIVATION SOLUTIONS MÉXICO S.A.DE C.V.
SODEXO MOTIVATION SOLUTIONS MÉXICO. S.A. DE C.V.
Sodexo Motivation Solutions México SA de CV
SODEXO MOTIVATION SOLUTIONS MEXICO S. A. DE C.V.
Sodexo Motivation Solutions México S.A de C.V
Sodexo Motivation Solutions México S.A. de C. V.
SODEXO Motivation Solutions México S.A. de C.V.
Sodexo Motivation Solutions México S.A. De C.V.
SODEXO MOTIVATION SOLUTIONS MÉXICO S.A. de C.V.",México,"compranet
tdc
compranet3
pot",compranet-1620524637144,ESA910101NY3,EDITORIAL SANTILLANA SA DE CV,,1,5203,SODEXO MOTIVATION SOLUTIONS MEXICO SA DE CV,https://sites.google.com/site/cnetrupc/rupc,
also-frutales-sociedad-anonima,ALSO FRUTALES SOCIEDAD ANONIMA,company,,2021-11-28T01:42:08.000Z,organizations,0,20,0,0,11542268547,0,0,0,0,0,0,0,,Costa Rica,sicop,sicop-1638063428447,GII7706283VA,GAMI INGENIERIA E INSTALACIONES SA DE CV,,1,,,,
dragamex-sa-de-cv,"Dragamex, S.A. de C.V.",company,profit,2019-01-24T01:17:00.000Z,organizations,0,161,0,0,11510098046,0,0,0,0,0,0,0,"DRAGAMEX, S.A. DE C.V.
DRAGAMEX S.A. DE C.V.
Dragamex S.A de C.V.
DRAGAMEX SA DE CV
Dragamex S.A de C.V
Dragamex S.A. de C.V.
DRAGAMEX S.A DE C.V.",México,"compranet
compranet3
pot",compranet-1620524637144,,,,,,,,
fresenius-medical-care-de-mexico-sa-de-cv,"FRESENIUS MEDICAL CARE DE MEXICO, S.A. DE C.V.",company,profit,2019-01-24T01:16:35.000Z,organizations,0,1181,0,0,11468836584,0,0,1009,0,0,7235185672,0,"FRESENIUS MEDICAL CARE DE MEXICO S.A. DE C.V.
Fresenius Medical Care de México, S.A. de C.V.
FRESENIUS MEDICAL CARE DE MEXICO, SA. DE CV.
FRESENIUS MEDICAL CARE DE MEXICO, S.A. DEC.V.
FRESENIUS MEDICAL CARE DE MÉXICO, S.A. DE C.V.
FRESENIUS MEDICAL CARE DE MÉXICO S.A. DE C.V.
FRESENIUS MEDICAL CARE DE MEXICO S.A.DE C.V.
FRESENIUS MEDICAL CARE DE MEXICO SA DE CV
FRESENIUS MEDICAL CARE DE MEXICO S. A. DE C.V.
FRESENIUS MEDICAL CARE DE MEXICO S A DE C.V.
Fresenius Medical Care de México S.A. de C.V.",México,"compranet
compranet3
pot
comprasimss",compranet-1620524637144,,,,,4319,"FRESENIUS MEDICAL CARE DE MEXICO, S.A. DE C.V.",https://sites.google.com/site/cnetrupc/rupc,
elina-del-bajio-sa-de-cv,ELINA DEL BAJIO S.A. DE C.V.,company,profit,2021-05-09T03:21:07.000Z,organizations,0,1,0,0,11463141266,0,0,0,0,0,0,0,,México,compranet3,compranet3-1620530467436,IMP920626FVA,Impromed,,1,,,,
soin-soluciones-integrales-sociedad-anonima,SOIN SOLUCIONES INTEGRALES SOCIEDAD ANONIMA,company,,2021-11-28T01:37:12.000Z,organizations,0,75,0,0,11395915169,0,0,0,0,0,0,0,,Costa Rica,sicop,sicop-1638063428447,PME811211B20,SODEXO MOTIVATION SOLUTIONS MEXICO SA DE CV,,1,,,,
siemens-sa-de-cv,SIEMENS SA DE CV,company,profit,2019-01-24T01:16:35.000Z,organizations,0,1410,0,0,11320444426,0,0,166,0,0,"455529726,7",0,"Siemens SA de CV
SIEMENS, S.A. DE C.V.
Siemens, S.A. de C.V.
SIEMENS, S. A. DE C. V.
SIEMENS, S.A DE C.V
SIEMENS, S.A DE C.V.
SIEMENS S.A. DE C.V.
SIEMENS S.A DE C.V.
Siemens S.A. de C.V.
Siemens S.A. de C. V.
SIEMENS S.A DE C.V
SIEMENS S.A. DE C. V.
SIEMENS S.A. DE C.V
SIEMENS S.A. de C.V.",México,"compranet
compranet3
pot
comprasimss",compranet-1620524637144,,,,,420,SIEMENS SA DE CV,https://sites.google.com/site/cnetrupc/rupc,
inversiones-de-cinema-de-costa-rica-sociedad-anonima,INVERSIONES DE CINEMA DE COSTA RICA SOCIEDAD ANONIMA,company,,2021-11-28T01:40:21.000Z,organizations,0,49,0,0,11277702306,0,0,0,0,0,0,0,,Costa Rica,sicop,sicop-1638063428447,,,,,,,,
consultores-profesionales-en-seguridad-privada-sa-de-cv,CONSULTORES PROFESIONALES EN SEGURIDAD PRIVADA SA DE CV,company,profit,2019-01-24T01:17:24.000Z,organizations,0,3,0,0,11109175086,0,0,0,0,0,0,0,,México,compranet,compranet-1620524637144,FMC990121BB3,"FRESENIUS MEDICAL CARE DE MEXICO, S.A. DE C.V.",,1,,,,
nortec-consulting-sociedad-anonima,NORTEC CONSULTING SOCIEDAD ANONIMA,company,,2021-11-28T01:37:43.000Z,organizations,0,198,0,0,10979788024,0,0,0,0,0,0,0,,Costa Rica,sicop,sicop-1638063428447,,,,,,,,
centro-de-productividad-avanzada-sa-de-cv,CENTRO DE PRODUCTIVIDAD AVANZADA SA DE CV,company,profit,2019-01-24T01:16:35.000Z,organizations,0,152,0,0,10805436260,0,0,0,0,0,0,0,"CENTRO DE PRODUCTIVIDAD AVANZADA, S.A. DE C.V.
CENTRO DE PRODUCTIVIDAD AVANZADA S.A. DE C.V.
Centro de Productividad Avanzada S.A. de C.V.
CENTRO DE PRODUCTIVIDAD AVANZADA S.A. DE C.V
CENTRO DE PRODUCTIVIDAD AVANZADA S.A DE C.V.
Centro de Productividad Avanzada S. A. de C.V.",México,"compranet
compranet3
pot",compranet-1620524637144,,,,,12722,CENTRO DE PRODUCTIVIDAD AVANZADA SA DE CV,https://sites.google.com/site/cnetrupc/rupc,
perforadora-central-sa-de-cv,"PERFORADORA CENTRAL, S.A. DE C.V.",company,profit,2021-05-09T03:21:07.000Z,organizations,0,36,0,0,10770867531,0,0,0,0,0,0,0,,México,compranet3,compranet3-1620530467436,SIE931112PA1,SIEMENS SA DE CV,,1,,,,
nabors-perforaciones-de-mexico-s-de-rl-de-cv,"NABORS PERFORACIONES DE MEXICO, S. DE R.L. DE C.V.",company,profit,2021-05-09T03:21:07.000Z,organizations,0,29,0,0,10658004020,0,0,0,0,0,0,0,"NABORS PERFORACIONES DE MÉXICO, S. DE R. L. DE C. V.",México,compranet3,compranet3-1620530467436,,,,,,,,
servicios-aereos-milenio-sa-de-cv,"SERVICIOS AEREOS MILENIO, S.A. DE C.V.",company,profit,2021-05-09T03:21:07.000Z,organizations,0,1,0,0,10620720000,0,0,0,0,0,0,0,,México,compranet3,compranet3-1620530467436,,,,,,,,
consorcio-h-solis---tpf-getinsa-euroestudios-ruta-1,CONSORCIO H SOLIS - TPF GETINSA EUROESTUDIOS RUTA 1,company,,2021-11-28T01:49:58.000Z,organizations,0,1,0,0,10576421724,0,0,0,0,0,0,0,,Costa Rica,sicop,sicop-1638063428447,,,,,,,,
cooperativa-autogestionaria-de-servicios-integrales-de-salud-rl,COOPERATIVA AUTOGESTIONARIA DE SERVICIOS INTEGRALES DE SALUD R.L.,company,,2021-11-28T01:42:08.000Z,organizations,0,5,0,0,10572080163,0,0,0,0,0,0,0,,Costa Rica,sicop,sicop-1638063428447,CPA860314UM2,CENTRO DE PRODUCTIVIDAD AVANZADA SA DE CV,,1,,,,
construcciones-ramirez-garzon-sa-de-cv,"CONSTRUCCIONES RAMIREZ GARZON, S.A. DE C.V.",company,profit,2021-05-09T00:24:27.000Z,organizations,0,40,0,0,10535673185,0,0,0,0,0,0,0,CONSTRUCCIONES RAMIREZ GARZON S.A. DE C.V.,México,"compranet3
pot",compranet3-1620530467436,,,,,,,,
unisys-de-centro-america-llc,UNISYS DE CENTRO AMERICA L.L.C.,company,,2021-11-28T01:42:08.000Z,organizations,0,25,0,0,10522187881,0,0,0,0,0,0,0,,Costa Rica,sicop,sicop-1638063428447,,,,,,,,
hemoser-sa-de-cv,"HEMOSER, S.A. DE C.V.",company,profit,2019-01-24T01:16:35.000Z,organizations,0,543,0,0,10423462454,0,0,712,0,0,1729970475,0,"HEMOSER S.A DE C.V.
HEMOSER, S.A DE C.V
HEMOSER S.A. DE C.V.
HEMOSER SA DE CV
HEMOSER, S. A. DE C. V.
Hemoser S.A. de C.V.",México,"compranet
compranet3
pot
comprasimss",compranet-1620524637144,,,,,6695,"HEMOSER, S.A. DE C.V.",https://sites.google.com/site/cnetrupc/rupc,
glencore-international-ag,GLENCORE INTERNATIONAL AG,company,,2019-01-24T01:17:46.000Z,organizations,0,10,0,0,10388430621,0,0,0,0,0,0,0,"GLENCORE INTERNATIONAL, AG",Suiza,"compranet
compranet3",compranet-1620524637144,,,,,,,,
sea-dragon-de-mexico-s-de-rl-de-cv,"SEA DRAGON DE MÉXICO, S. DE R.L. DE C.V.",company,profit,2021-05-09T03:21:07.000Z,organizations,0,1,0,0,10300268648,0,0,0,0,0,0,0,,México,compranet3,compranet3-1620530467436,,,,,,,,
coconal-sa-de-cv,"COCONAL, S. A. DE C. V.",company,profit,2019-01-24T01:17:46.000Z,organizations,0,94,0,0,10293828009,0,0,0,0,0,0,0,"COCONAL, S.A. DE C.V.
COCONAL S.A. DE C.V.
coconal s.a. de c.v.
COCONAL S.A. de C.V.
COCONAL S.A DE C.V.
Coconal S.A. de C.V.
COCONAL SA DE CV
Coconal s.a. de c.v.
COCONAL S.A. DE C. V.",México,"compranet
compranet3
pot",compranet-1620524637144,,,,,,,,
quebradores-del-sur-de-costa-rica-sociedad-anonima,QUEBRADORES DEL SUR DE COSTA RICA SOCIEDAD ANONIMA,company,,2021-11-28T01:37:26.000Z,organizations,0,182,0,0,10185845375,0,0,0,0,0,0,0,,Costa Rica,sicop,sicop-1638063428447,,,,,,,,
noble-resources-pte-ltd,NOBLE RESOURCES PTE. LTD,company,,2021-05-09T03:21:07.000Z,organizations,0,2,0,0,10139279800,0,0,0,0,0,0,0,,México,compranet3,compranet3-1620530467436,HEM9808262E0,"HEMOSER, S.A. DE C.V.",,1,,,,
